lemma,sentence,sense,start,end
,পিচ নিয়েও উঠছে নানা বিতর্ক ।,,,
,সোমবার কম্বোডিয়ার প্রধানমন্ত্রীর কার্যালয় পিচ প্যালেসে অনুষ্ঠিত দু'দেশের মধ্যে দ্বিপক্ষীয় আলোচনার সময় হুন সেন প্রধানমন্ত্রী শেখ হাসিনাকে ' বোন ' সম্বোধন করেন ।,,,
,মসৃণ পিচ রাস্তা থেকে নেমেই খেতে হতো মোক্ষম হোঁচট – এটা রাস্তা না আলপথ !,,,
,"কেননা , নাগপুরের বিদর্ভা স্টেডিয়ামের পিচ যে দিল্লীর মতোই স্লো ।",,,
,"পিচ রিপোর্টে মাইক আথারটন জানিয়েছিলেন , প্রথম দুদিন উইকেট ব্যাটিংয়ের জন্য খুব দুরূহ নাও হতে পারে ।",,,
,"এরফলে ঝুরা পদার্থ যেমন পিচ , কংক্রিট ও কয়লার বৈশিষ্ট্য সম্পর্কে ধারনা পাওয়া যাবে ।",,,
,"এর মধ্যে মালের যে সামান্য অংশ দেখলাম , তাতে কোন পিচ ঢালা রাস্তা দেখিনি ।",,,
,"অক্ষর মধ্যে পার্থক্য শুধুমাত্র পিচ , স্বন , এবং মাথা একটি সামান্য বাঁক পরিবর্তন মাধ্যমে চিত্রিত করা হয় ।",,,
,সম্প্রতি উত্তরপাড়ায় তিন পর্যায়ে লক্ষ টাকায় জি টি রোড সংস্কারের কাজ হয়েছে বলে পূর্ত দফতর দাবি করলেও ইতিমধ্যেই সেই অংশেও বহু জায়গায় পিচ উঠে গিয়েছে ।,,,
,আটককৃত মিঠুন হোসাইন ওরফে ইয়াছিন ওরফে সাব্বির বন্দর উপজেলার পিচ কামতাল এলাকার জজ মিয়ার ছেলে ।,,,
,"তবে জো'বার্গের মতো পিচ যদি বাকি মাঠে হয় , উন্নতি কতটা কী হবে বলতে পারছি না ।",,,
,"কিন্তু আমি নিশ্চিত , এর মধ্যে দু'একটা দুর্দান্ত পিচ পাবে কোহালি ।",,,
,ওর প্রিয় পিচ কালারেরই শাড়ি পরেছে আজ ডিম্পি ।,,,
,"চসিকের তত্ত্বাবধায়ক প্রকৌশলী আনোয়ার হোসেন বলেন , ইট বা পিচ ঢালাইয়ের সড়ক বেশি টেকসই হয় না ।",,,
,"নাসির উদ্দিন পূর্বাঞ্চলকে বলেন , এ বছর দুর্যোগ ব্যবস্থাপনা ও ত্রান মন্ত্রণালয় থেকে হাজার শ ' পিচ কম্বল পাওয়া গেছে ।",,,
,পটুয়াখালীর গলাচিপা উপজেলার ডাকুয়া ও চিকনিকান্দি ইউনিয়নে ঘূর্ণিঝড় আম্ফাান ও করোনায় ক্ষতিগ্রস্থ কর্মহীন মানুষের মধ্যে দুইশত অসহায় হতদরিদ্র মানুষের মাঝে পিচ ওইন্ডস জাপান ( পিডব্লিউজে ) এর সহযোগিতায় ঢাকা কমিউনিটি হাসপাতাল ট্রাস্ট,,,
,এমনকি পিচ ঢালাইয়ের ভারী রোলারগুলোও বন্ধ থাকা অবস্থায় আস্তে আস্তে ঢালু বেয়ে ওপরের দিকে উঠতে থাকে ।,,,
,তাই শনিবার রাস্তায় পিচ রাস্তার মাঝে বালতি রেখে পথ অবরােধ কলেন বিজেপির কর্মী সমর্থকেরা ।,,,
,এসময় প্রত্যেক পরিবারকে পিচ করে ঢেউটিন বিতরন করা হয়েছে ।,,,
,"পরের ধাপে যখন পাথর , পিচ ঢালার কাজ হয় , তখন খরচ হয় অনেক বেশি ।",,,
,এই এলাকার সোহেল বেপারী ( ) কে পিচ ইয়াবা সহ আটক করা হয় ।,,,
,"রাস্তাটি কাঁচা নয় , পিচ ঢালা পাকা ।",,,
,"যদি তার মধ্যম বা গান্ধার খুব ভালো হয় , তখন আমি তার পিচ চড়িয়ে দেব ।",,,
,পিচ ফলের ভিতরের অংশ কুরে মসৃণ করে মেখে নিন ।,,,
,চাঁদপুর : চাঁদপুরে হাজার পিচ ফেন্সিডিলের বড় চালান সহ পাইভেটকার উদ্ধার করেছে নতুনবাজার ফাঁড়ি পুলিশ ।,,,
,"ঠিক স্পিন ফ্রেন্ডলি নয় , মোটামুটি স্পোর্টিং পিচ ; দেশের মাটিতে আমাদের দলের সঙ্গে মানানসই ।",,,
,"পিএনএস , বেনাপোল প্রতিনিধি : যশোরের বেনাপোল সীমান্তের বোয়ালিয়া গ্রাম থেকে ভারতে পাচারের সময় পিচ স্বর্নের বার ও একটি মোটরসাইকেলসহ আব্দুল জলিল ( ) নামে এক পাচারকারীকে আটক করেছে বিজিবি ।",,,
,তার সদা চঞ্চল মনটাতে কে যেনও পিচ ঢেলে দিল ।,,,
,ভালো পিচ বলতে কী বোঝায় ?,,,
,রণবীর ঘোষ কিংকর : কুমিল্লার চান্দিনায় প্রায় হাজার পিচ ইয়াবা ট্যাবলেট সহ মো .,,,
,"আইসিসির ইভেন্ট ম্যানেজার ক্রিস টেটলির নেতৃত্বে এ দলে রয়েছেন টুর্নামেন্ট পরিচালক ধীরাজ মালহোত্রা , আইসিসি কনসালটেন্ট ভ্যান ভুরেন ইউজেন এবং আইসিসি পিচ বিশেষজ্ঞ অ্যান্ডি অ্যাটকিনসন ।",,,
,"প্রতি পিচ ফুলকপি ও বাধাকপি - টাকা , প্রতি পিচ লাউ - টাকা , প্রতি কেজি মুরগী ( ব্রয়লার ) - টাকা , গরুর গোস্ত প্রতি কেজি টাকা , ইলিশ মাছ প্রতি কেজি শ ' থেকে শ ' টাকা , লালশাক টাকা , টমেটো টাকা , শশা টাকা , রসুন টাকা , আদা টাকা কেজি দরে বিক্রি হচ্ছে ।",,,
,"সাধারণত ব্যাটিং ফ্রেন্ডলি পিচ যদি কিছুটা স্পোর্টিংও হয় তবে টেস্টে পঞ্চম দিনে বোলাররা সুবিধা পায় , সে হিসেবে রান কঠিন না হলেও সহজ টার্গেট না নিশ্চয়ই ।",,,
,কিউরেটরই সিদ্ধান্ত নেন কোন পিচ তৈরি হবে ।,,,
,শনিবার দুপুরে মিরপুর শের-ই-বাংলা জাতীয় ক্রিকেট স্টেডিয়ামের মিডিয়া সেন্টার সংলগ্ন নং প্লাজায় ' পিচ ফাউন্ডেশন ' এর একটি অনুষ্ঠান আয়োজন করা হয় ।,,,
,পিচ ঢালা রাজপথ মুখরিত জনতা - ঝুটছে সবাই এক তালে নেই কোন জড়তা ।,,,
,প্লেট প্রতি পিচ । ... গ্লাস প্রতি পিচ ।,,,
,"পিচ কিউরেটর যশমের সিংহ-র কথা ধরলে , মোটামুটি সবুজ পিচ , বোলারদের পোয়াবারো , সকালের দিকে বল ভাল রকম সুইং করবে এবং কোনও ভাবে পাঁচশোর উইকেট নয় ।",,,
,পিচ ও ওয়েদার রিপোর্ট - আবুধাবির শেখ জায়েদ স্টেডিয়ামের উইকেট ব্যাটিং সহায়ক হতে চলেছে ।,,,
,অথচ সেই কলার দাম বেড়ে এখন প্রতি পিচ টাকায় বিক্রি হচ্ছে ।,,,
,অফ স্ট্যাম্পের বাইরে খুব ভাল জায়গায় পিচ ফেলা ।,,,
,"হলুদ আন্ডারটোন ও চাপা রঙ হলে পিচ , টেরাকোটা শেডগুলো বেশি মানাবে ।",,,
,বরগুনার পাথরঘাটায় পিচ ইয়াবাসহ একযুবকে আটক করেছে পাথরঘাটা কোষ্টগার্ড ।,,,
,কোথাও পিচ উঠে বেরিয়েছে খোয়া ।,,,
,"তরুন সমাজ সেবক হাবিবুর রহমান তাপস জানান , আজ পিচ কম্বল টি চাদর সহ নড়াইলে মোট পিচ কম্বল টি গায়ের চাদর দুস্থ শীতার্তদের মাঝে বিতরন করা হবে ।",,,
,ভেজা পিচ রাস্তায় একটি বাইকে দুইজনের পিছনে দেখি তার জিরো ফিগার নিয়ে নোটেদা বসে ।,,,
,প্রথম দিনেই পিচ খারাপ ছিল ।,,,
,"ভারতীয় কিংবদন্তি মনে করেন , দিন কমিয়ে নয় বরং টেস্টকে আকর্ষণীয় করতে বোলিং সহায়ক পিচ তৈরিতে মনো্যোগ দেওয়া উচিত ।",,,
,চাঁদপুর মডেল থানা পুলিশের মাদক বিরোধী অভিযানে বিষ্ণুদী এলাকা থেকে নাছির মুন্সী ( ) নামে এক ব্যবসায়ীকে পিচ ইয়াবাসহ আটক করেছে ।,,,
,তাই এল – যখন আমি রসালো পিচ জাতীয় ফল খাচ্ছি ।,,,
,এ তিন আসামি তাদের কাছ থেকে পিচ ইয়াবা ট্যাবলেট বের করে বলে এগুলো রহিমের কাছ থেকে পাওয়া গেছে ।,,,
,ঘরোয়া বোর্ডের এমন বাজে পিচ বানানো মেনে নেবে না তারা ।,,,
,রাস্তা কেমন কিছু রাস্তা পিচ ও ঢালাই করা হলেও কাজ অর্ধসমাপ্ত অবস্থায় পড়ে রয়েছে ।,,,
,"স্টারটে ইউএসবি একটি পুরুষ থেকে 5 পিন মোলাক্স 1. 25 মিমি পিচ কেবল , এই অভ্যন্তরীণ মাদারবোর্ড 1. 25 মিমি পিচ 5 পিন থেকে ইউএসবি পুরুষ কেবলের একপাশে একটি 1. 25 মিমি পিচ 5 পিন মহিলা হেডার সংযোজক , অন্যদিকে একটি ইউএসবি 2. 0 একটি পুরুষ সংযোগকারী রয়েছে I এটি মাদারবোর্ডের একটি ফ্রি ইউএসবি . পিন শিরোনামের সাথে সংযুক্ত থাকতে পারে এবং একটি ইউএসবি এ মহিলা বন্দর দ্বারা সিস্টেমকে প্রসারিত করে ।",,,
,"যুবির খোঁচা , বিরাট বলে দিলেন পিচ তো ভালই",,,
,এ সময় মাদক সেবনরত অবস্থান আমিনুল ও তার সহযোগীকে গ্রেপ্তার করে পুলিশ এবং ঘরে ভিতর তল্লাশি চালিয়ে পিচ ইয়াবা ও গ্রাম গাঁজা জব্দ করে ।,,,
,হাজীগঞ্জ থানা পুলিশের হাতে নং বড়কূল পশ্চিম ইউনিয়ন যুবলীগের আহ্বায়ক শ ' পিচ ইয়াবাসহ আটক হয়েছে ।,,,
,কিন্তু এরই মধ্যে সড়কের শ্রীরামপুর এলাকার প্রায় এক কিলোমিটার অংশে রাস্তার পিচ ঢালাই উঠে গেছে ।,,,
,"টি টেস্টে , রান করা গাওস্কর বলেন , "" পিচ নয় , মানসিকতার কাছেই হেরেছে ব্যাটসম্যানরা ।",,,
,সেই ম্যাচের পিচ নিয়ে পরে অনেক আলোচনা হয়েছে ।,,,
,"স্টার্ট ইউএসবি একটি ডুয়াল মহিলা প্যানেল 8 পিনের মাউন্ট 1. 25 মিমি পিচ ইন্টারনাল কেবেল , এই 8 পিন ইন্টেল এনইউসি 1. 25 মিমি হেডার প্যানেল মাউন্ট ডুয়াল ইউএসবি এ একটি মহিলা কেবল দুটি ইউএসবি 2. 0 স্ক্রু গর্ত সহ একটি মহিলা সংযোজক , অন্য দিকে একটি 8 পিন পিচ 1. 25mm মহিলা হেডার সংযোগকারী ।",,,
,এ সময় তার জিন্স প্যান্টের পকেট থেকে ( নয় ) পিচ ইয়াবা উদ্ধার কর হয় ।,,,
,গ্রামটাকে মাঝ বরাবর ভাগ করে অটো বাইক আর মাহিন্দ্রের গতি নিয়ে ছুটে চলা পিচ ঢালা রাস্তা থেকে আমাদের বাড়িতে ঢোকার মাটির সরু পথে পিল পিল করে মানুষ উঠোনে জড়ো হচ্ছে ।,,,
,ঝালকাঠিতে শ পিচ ইয়াবাসহ নারী মাদক সম্রাট বিলকিস আটক !,,,
,1 ) একটি IEEE 1284 পোর্ট এবং একটি হাফ পিচ CN36 সমান্তরাল পোর্ট সঙ্গে একটি ডিভাইসের সাথে একটি কম্পিউটার সংযোগ করুন,,,
,"রাণীশংকৈল থানার ওসি এস এম জাহিদ ইকবাল ঘটনার সত্যেতা নিশ্চিত করে বলেন , গোপন সংবাদের ভিত্তিতে পদমপুর ইউনিয়নে উমরাডাঙ্গী গ্রামে করিমুলের বাড়িতে অভিযান চালিয়ে পিচ ইয়াবা , বোতল ফেনসিডিল , গ্রাম গাঁজা ও নগদ , / - টাকাসহ তাকে আটক করা হয় ।",,,
,ইয়াবাসহ গ্রেফতার - : বগুড়ার আদমদীঘির সান্তাহার পুলিশ ফাঁড়ি অভিযান চালিয়ে পিচ ইয়াবা ট্যাবলেট উদ্ধারসহ নহিদ আলম ( ) নামে এক মাদক ব্যবসায়ীকে গ্রেফতার করেছেন ।,,,
,সেটা আবার হতে দেয়নি ইডেনের পিচ ।,,,
,"আব্দুর রহমান মিন্টু , সাতক্ষীরা প্রতিনিধি : সাতক্ষীরায় সাড়ে চার'শ পিচ কচ্ছপসহ চার ব্যক্তিকে আটক করেছে পুলিশ ।",,,
,এক বছর যেতে না যেতেই এ মহাসড়কের বিভিন্ন স্থানে পেভমেন্টে ( পিচ ঢালাইয়ে ) ফাটল এবং পটহোল ( গর্ত ) দেখা দিয়েছে ।,,,
,সাইপ্রুর পিচ ঢালা পথ শেষ করে পুলিশ চেকপোষ্টে নাম লেখাতে হলো ।,,,
,"এব্যাপারে এসআই মামুন সরকারে বলেন , গোপন সংবাদের ভিত্তিতে সিএনজি থেকে হুমায়ুন কবির ( ) কে হাজার পিচ ইয়াবাসহ আটক করা হয় ।",,,
,মহাসড়কের কোথাও কোথাও দেড়-দুই ইঞ্চি পর্যন্ত দেবে যাচ্ছে পিচ ।,,,
,"কারণ সবুজ পিচ থেকে বাড়তি সুইং আদায় করে বিশ্বের যে কোনও ক্রিকেটারকে ইনিংসের শুরুতে চাপে রাখতে ওদের জুড়ি নেই । """,,,
,বেশিরভাগ সময় খেলার আগের দিন মাঠের উপর তাঁরা পানি ছিটিয়ে দিতেন যাতে করে পিচ নরম হয়ে কিছুটা সমান হয়ে যায় ।,,,
,ইয়াবা রোধে যৌথ অভিযান সর্বশেষ গত নভেম্বর রাতে নতুন বাজার ওয়াবদা বেড়ীবাঁধ এলাকার বাসিন্দা গোলাম মোস্তফার দুই মেয়ে সানজিদা স্বপ্না ( ) ও আয়শা খাতুন ( ) কে পিচ ইয়াবা ও পুরিয়া হেরোইনসহ গ্রেফতার করে পুলিশ ।,,,
,"এ সময় কেজি গাঁজা , পিচ ইয়াবাসহ বিস্তারিত",,,
,শুক্রবার দিবাগত রাত সাড়ে সাতটায় রাজস্থলী উপজেলাধীন চন্দ্রঘোনা থানা পুলিশ গোপন সংবাদের ভিত্তিতে অভিযান পরিচালনা করে বাঙ্গালহালিয়া বাজার থেকে সাবেক জনপ্রতিনিধি সুইচাচিং মারমা ( ) কে শর্টগানের তিনশত পিচ তাজাগুলিসহ হাতেনাতে আটক করেছে পুলিশ ।,,,
,ব্যারাকপুর থেকে শ্যামনগর পর্যন্ত জোড়াতালি দিয়ে পিচ ফেলে গর্ত বোজানো হলেও কল্যাণী পর্যন্ত অংশের অধিকাংশ জায়গায় এখনও রয়ে গিয়েছে বড় বড় গর্ত ।,,,
,"পিচ , অরেঞ্জ কালার ভাল অপশন , তোমার শ্যামলা ত্বকে মানাবেও দারুন ।",,,
,"স্টার্ট মিনি ইউএসবি পুরুষ বাম এঙ্গেল 5 পিন মহিলা শিরোলেখ মাদারবোর্ড কেবল , এই বাম কোণ মিনি ইউএসবি পুরুষ ডুপন্ট 5 পিন মহিলা হেডার মাদারবোর্ড কেবল একটি বাম কোণ ইউএসবি 2. 0 মিনি বি পুরুষ সংযোজক এক পাশে , অন্য দিকে একটি 5 পিন পিচ 2. 54mm হেডার মহিলা সংযোগকারী ।",,,
,"অন্যান মালের মধ্যে আটককৃত শাড়ী , থ্রীপিচ , লেহেঙ্গা , প্যান্ট পিচ , শার্ট পিচ , মোবাইল , বিভিন্ন প্রকার জর্দা , বিস্কিট , জুস , রোগনিরাময়ী ইনজেকসন , হরলিক্স , মটরসাইকেল , বাই সাইকেল , বিটলবন , আঙ্গুর চেরি ফল , জিরা , আপেল , ছাগল , প্রসাধনী সামগ্রী , সিটি গোল্ড , ইমিটেশন অলঙ্কার , শাল চাদর , ডেক্সিন ট্যাবলেট , নিউসিপ ট্যাবলেট , ব্যাথা নাশক ইনজেকশন ও বাংলাদেশী বিভিন্ন ধরনের ঔষধ আটক করেন ।",,,
,"চওড়া পিচ রাস্তা ছেড়ে হঠাৎই আমরা ঢুকে পড়লাম , ডান দিকের ' ধূলার ধরণী'তে ।",,,
,"প্রতি পিচ ফুলকপি আকারভেদে বিক্রি হচ্ছে থেকে টাকা , বাঁধাকপি থেকে টাকা , প্রতি কেজি টমেটো মান ভেদে থেকে টাকা , মুলা থেকে টাকা হালি , লাউ প্রতি পিচ - টাকা ।",,,
,প্যাকিং এবং পিচ লাল গ্রানাইট G687 সিঁড়ি পদক্ষেপ সম্পর্কে লোড হচ্ছে,,,
,"এসময় তার কাছ থেকে টি ওয়ান শুটারগান , রাউন্ড গুলি ও পিচ ইয়াবাসহ তাকে আটক করা হয় ।",,,
,"শনিবার ভার্চুয়াল সংবাদ সম্মেলনে টেস্টে উইকেটের অধিকারী এই ঘূর্ণি জাদুকরের কাছে এক ইংলিশ সাংবাদিক জানতে চান , আহমেদাবাদের পিচ কি ' ভালো মানের টেস্ট উইকেট ' ছিল ?",,,
,"ডিবি পুলিশের ভারপ্রাপ্ত কর্মকর্তা মোঃ ওহেদুজ্জামান জানান , চাকুরিচ্যুত আনোয়ার হোসেনের দেওয়া তথ্যের ভিত্তিতেই সিঙ্গার শো-রুমে অভিযান চালিয়ে টি হাজার টাকার ও টি টাকার জাল নোট এবং পিচ ইয়াবা ট্যাবলেট উদ্ধার করা হয় ।",,,
,আহসান হাবিব লেলিন জেলা প্রতিনিধি ( কুষ্টিয়া ) : কুষ্টিয়া সদর উপজেলার ইবি থানার অফিসার ইনচার্জ রতন শেখের সফল অভিযানে শ পিচ ইয়াবাসহ মাদক ব্যবসায়ী আলামিন ( ) আটক ।,,,
,"বিদ্যালয়ের প্রধান শিক্ষক দিলীপ কুমার সাহা জানান , উপজেলা নির্বাহী অফিসারের নির্দেশে বিদ্যালয়ের নিজস্ব অর্থায়ানে সাতশ পিচ মাস্ক বিদ্যালয়ের শিক্ষার্থীদের মাঝে বিতরন করা হয়েছে ।",,,
,"নাগরিক বাতাসের ঝাঁপটা , তপ্ত রাস্তার পিচ গলা গন্ধ , উন্মত্ত জনসভার অশ্লীল দাবীগুলোর আড়ালে বৃষ্টির ভাঁজে ভাঁজে নীলাকাশে আমি সাদা মেঘের জাল বুনতে থাকি ।",,,
,একইসঙ্গে চিপকের পিচ নিয়ে ইংল্যান্ড শিবিরকে খোঁচা দিতেও ভোলেননি বিরাট ।,,,
,"ভাবতে ভালই লাগে এই পিচ ঢালা পথ , এই রিকশা , এই সবুজ ছায়া , এই আকাশ , এই বাতাস , এই রোদ , এই মেঘের আনাগোনা , এই ল্যাম্প পোষ্ট , বিস্তীর্ণ মাঠ , মোড়ের ফুচকার দোকানে খুনসুটি একদিন আমাদের সহযাত্রী ছিল ।",,,
,"এবার ও বাজিরাও মাস্তানী , বজ্রমালা , কিরনমালা , পাখি , কটকটি , জলপরী , জলনূপুর , ঝিলিক , পাখি শাড়ী , থ্রী পিচ , লেহেঙ্গা সহ বেশ কয়েকটি ভারতীয় স্টার জলসা টিভি চ্যানেলের অভিনেত্রীদের পরিধান করা পোশাক জনপ্রিয়তা পেয়েছে তরুনীদের মাঝে ।",,,
,ডোনাল্ড টিরিপানোর রাউন্ড দা উইকেটে করা বলটি পিচ করে ভেতরে ঢোকে খানিকটা ।,,,
,টস জিতলেও পিচ বুঝতে ভুল করেন মিসবা ।,,,
,জনসন উইকেট না পেলেও তাঁর আগুনে শর্ট পিচ বোলিংয়ের সামনে বার বার অস্বস্তিতে পড়েন পিটারসেন এবং কুক ।,,,
,তবে এটি ব্যাটিং পিচ ।,,,
,দিনের বাকি সময় শুবমন গিল ( ) ও চেতশ্বর পুজারা ( ) দেখেশুনে পার করলেও ভারতের ভয় পঞ্চম দিনে স্পিনারদের জন্য পয়া হয়ে থাকা পিচ ।,,,
,বলকে সুইং করাতেন ও পিচ থেকে যথোপযুক্ত পেস আনয়ণ করতেন ।,,,
,প্রখর রোদে হবিগঞ্জ শহরের পিচ ঢালা পথ উত্তপ্ত ।,,,
,নেতাই গ্রামের পিচ রাস্তা তৈরির কাজ এখনও শেষ হল না ।,,,
,( গান - প সা সা ) - এটা ঠিক থাকলেই আমি সে অনুযায়ী শুরুর পিচ নির্ধারণ করি ।,,,
,টেলিভিশনের হাই পিচ তরজায় কিছু টেকনিক্যাল নাম বলতে পারলে টিআরপি চড়ে ।,,,
,"অধিকার সমীপে পাপ-পুণ্য , ভোগ-লালসার তীব্র বাসনা জাগ্রত পিচ ঢালা পথে পথে হেঁটে বেড়ায় পথিকের পিছে পিছে নিঃশ্চুপ , পথিক আজ বড়ই বেমানান পিচ ঢালা এই পাকা সড়কে ।",,,
,"পুলিশ জানায় , বৃহষ্পতিবার রাতে উপজেলার নলশোধা প্রাথমিক বিদ্যালয়ের পাশ থেকে তাকে পিচ ইয়াবা ট্যাবলেট সহ আটক করা হয় ।",,,
,"যেখানে দেখা গিয়েছে পিচ শুকোতে নিয়ে আসা হয়েছে হেয়ার ড্রায়ার বা চুল শুকানোর যন্ত্র , এমনকি ইস্ত্রিও ।",,,
,পরে ভ্যান যোগে হিজড়া রুবেল সেখানে আসলে পুলিশ সদস্যরা তাকে আটকিয়ে তার শরীরে তল্লাশী চালিয়ে বিশেষ কায়দায় রাখা হাজার পিচ ইয়াবা সহ তাকে আটক করে ।,,,
,"সংস্থার সম্পাদক কৃষ্ণদাস পাল বলেন , "" নতুন পিচ তৈরি হলে সব সময় প্র্যাক্টিস করা যাবে ।",,,
,তবে এ সিদ্ধান্তের পরপরই আবার গুড়ি গুড়ি বৃষ্টি শুরু হওয়ায় পিচ আবার ঢেকে ফেলা হয়েছে ।,,,
,বছরে সেই ভি রমেশ কুমারের হাতেই ভারত-ইংল্যান্ড সিরিজের প্রথম দুই টেস্টের পিচ বানানোর দায়িত্ব তুলে দিয়েছে তামিলনাড়ু ক্রিকেট সংস্থা ।,,,
,তবে এটা এখনো ভালো পিচ আছে ।,,,
,"রাইখালী গ্রামের মংসুই মারমা বলেন , বান্দরবান-চন্দ্রঘোনা সড়কে রাইখালী কিছু কিছু এলাকায় পিচ ঢালাইয়ের কাজ চলছে ।",,,
,"বাসের নিত্যযাত্রী অমিত দাস , বুলবুল সাহাদের কথায় , "" রাস্তার অনেক জায়গার পিচ উঠে গিয়েছে ।",,,
,সড়কটি বিভিন্ন স্থানের পিচ উঠে বড় গর্তের সৃষ্টি হয়েছে ।,,,
,নড়াইল কণ্ঠ : শনিবার ( জানুয়ারি ) সন্ধায় নড়াইল সদরের চন্ডিবরপুর ইউনিয়নের থেকে পিচ ইয়াবাসহ রফিক শেখ ( ) নামে এক যুবককে আটক করেছে ডিবি পুলিশ ।,,,
,"স্থানীয় সূত্রের খবর , সে দিন স্কুলমাঠে ক্রিকেট পিচ তৈরির জন্য দু'ট্রাক মাটি আনা হয়েছিল ।",,,
,"এ রকম পিচ বলেই এমনটা ঘটেছে । """,,,
,"ছোট মাঝারি বা বিশাল কত রকমের গাছের সঙ্গে দুপাশেই পুকুড় আর ডোবায় ভরা , সঙ্গে মেঘলা আকাশ আর ঝিরিঝিরি বৃষ্টির ছাট সব কিছু অসাধারণ মনে হতে থাকে , আহা কত দিন এমন অসাধারন পিচ পথে চলি না ।",,,
,গাইবান্ধার সাদুল্যাপুর উপজেলায় পিচ ভারতীয় চাদরসহ রনি চন্দ্র দেব ( ) ও আকরাম হোসেন ( ) নামে দুই ব্যবসায়ীকে আটক করেছে পুলিশ ।,,,
,"আইসিসি হুমকি দিয়েছিল ভারতকে , মোতেরার পিচ বিতর্কের মধ্যেই সামনে এল বছর আগের ঘটনা",,,
,হামেশাই এখানকার রাস্তাঘাটের নাম পিচ স্ট্রিট তো পিচ এভিন্যু কিংবা পিচ বুলোভার্ড ।,,,
,পিচ অতি মাত্রায় মন্থর হওয়ার কারণে কোন ব্যাটসম্যান হাফ সেঞ্চুরির দেখা পায়নি ।,,,
,""" আমরা ত্রিদেশীয় সিরিজে দেখেছি মিরপুরের পিচ খুব বাজে ছিল ।",,,
,এতেই বোঝা যাচ্ছে প্রথম দু'দিন পিচ কতটা শক্ত ছিল ।,,,
,"এ সময় সন্দেহ ভাজন এক যাত্রীর লাগেজ তল্লাশি করে তার ভিতরে পিচ ওয়ান পিচ , পিচ পাঞ্জাবী , পিচ থ্রি-পিচ , পিচ টু-পিস , পিচ নাইটি , পিচ শাড়ি , পিচ প্যান্ট পাওয়া যায় ।",,,
,সল্টলেকের যাদবপুর বিশ্ববিদ্যালয় মাঠের মরা পিচ থেকেও বাউন্স তুলতে পারেন ।,,,
,যেদিন আকাশে প্রচুর রোদ উঠবে পিচ গলে পায়ে ফোস্কা পরবে আর আমি রাস্তা ত্যাগ করে অমনি সোজা বাড়ি চলে যাবো ।,,,
,নড়াইল কণ্ঠ : নড়াইলে হাজার পিচ ইয়াবা ট্যাবলেটসহ হাতেনাতে দু'জনকে গ্রেফতার করেছে গোয়েন্দা পুলিশ ।,,,
,"ব্লাশনের ক্ষেত্রে পিচ , মভ , গোলাপি রঙ ব্যবহার করা যেতে পারে ।",,,
,এভাবে দীর্ঘদিন ফেলে রাখার পর দ্বায়সারাভাবে নিম্নমানের সামগ্রি দিয়ে পিচ করে ।,,,
,"যে সব মাদক দ্রব্য আলামত ধ্বংস করা হলো সেগুলোর মধ্যে রয়েছে দেশীয় চোলাই মদ লিটার , গাঁজা-৬০০ গ্রাম , বিদেশী বিলাতী মদ-১৮২ বোতল , বিহার ক্যান বিদেশী-২৪টি ও ইয়াবা-২০৬৪ পিচ ।",,,
,"সেই ম্যাচের পর শের-ই-বাংলায় কোনো আন্তর্জাতিক ক্রিকেট ম্যাচ হয়নি , তবে বাংলাদেশ প্রিমিয়ার লিগের ( বিপিএল ) ' র পঞ্চম আসরে রংপুর রাইর্ডাস অ কুমিল্লা ভিক্টোরিয়ান্সে মধ্যকার ম্যাচের পর সংবাদ সম্মেলনে পিচ নিয়ে সমালোচনা করেন তামিম ইকবাল , মাশরাফি বিন মর্তুজা ও নিউজিল্যান্ডের ক্রিকেটার ব্রেন্ডন ম্যাককালাম ।",,,
,"নড়াইলের পুলিশ সুপার সরদার রকিবুল ইসলাম জানান , পুলিশের বিশেষ অভিযানে তিন মাদক ব্যবসায়ীকে পিচ ইয়াবা ও গ্রাম গাজা এবং জুয়াড়ীকে হাজার শত টাকা ও সেট তাস সহ আটক করা হয় ।",,,
,"মাঝে মাঝে দেখা যায় রান্না ঘরে দুজনের মিষ্টি ঝগরাও হয় , স্ত্রী বলে মাংসের পিচ আর ছোট করো না , স্বামী বলে দূর অনেক পিচ করবো যাতে করে অনেকদিন ধরে খাওয়া যায় ।",,,
,ফলে অনেক জায়গায় পিচ ও পাথর উঠে গেছে ।,,,
,পিচ বলা হয় স্কু গজের স্ক্রুকে একবার ঘুরালে এর যতটুকু সরণ হয় এবং রৈখিক স্কেল বরাবর যে দৈর্ঘ্য অতিক্রম করে তাকে পিচ বলে ।,,,
,"মানববন্ধনে বক্তারা বলেন , আগামী নভেম্বর পাঁচগাছী ইউনিয়ন আওয়ামীলীগের ত্রী-বার্ষীক কাউন্সিলে এলাকার স্বীকৃত রাজাকর ও পিচ কমিটির দালাল মৃত মনছার আলী চৌধুরীর ছেলে মো : এরশাদ আলী চৌধুরী যেন কোন পদে প্রার্থী হতে না পারে সেই লক্ষ্যে এলকার মুক্তিযোদ্ধা ও সাধারণ মানুষ উপজেলা ও জেলা আওয়ামীলীগের নজরে আনতে মানববন্ধন কর্মসূর্চী পালন করে ।",,,
,কোনও সন্দেহ নেই সিরিজে দুর্দান্ত কয়েকটা ব্যাটিং পিচ থাকবে ।,,,
,"হালকা গোলাপি , কমলা , পিচ চলতেই পারে ।",,,
